book,chapter,verse,monad,text,ktv,phtext,phsep
Exodus,21,23,40355,נֶ֖פֶשׁ ,,nˌefeš, 
Exodus,21,30,40470,פִּדְיֹ֣ן ,,piḏyˈōn, 
Exodus,21,30,40471,נַפְשֹׁ֔ו ,,nafšˈô, 
Exodus,30,6,45600,אֹתֹו֙ ,,ʔōṯˌô, 
Exodus,30,14,45770,תְּרוּמַ֥ת ,,tᵊrûmˌaṯ, 
Exodus,30,14,45771,יְהוָֽה׃ ,,[yᵊhwˈāh], . 
Exodus,30,15,45787,אֶת־,,ʔeṯ-,
Exodus,30,15,45788,תְּרוּמַ֣ת ,,tᵊrûmˈaṯ, 
Exodus,30,15,45789,יְהוָ֔ה ,,[yᵊhwˈāh], 
Exodus,30,18,45843,אֹתֹ֗ו ,,ʔōṯˈô, 
Exodus,36,2,49211,חָכְמָ֖ה ,,ḥoḵmˌā, 
Exodus,39,25,51503,אֶת־,,ʔeṯ-,
Exodus,39,25,51504,הַ,,ha,
Exodus,39,25,51505,פַּֽעֲמֹנִ֜ים ,,ppˈaʕᵃmōnˈîm, 
Exodus,40,8,51976,אֶת־,,ʔeṯ-,
Exodus,40,8,51977,מָסַ֖ךְ ,,māsˌaḵ, 
Exodus,40,8,51978,שַׁ֥עַר ,,šˌaʕar, 
Exodus,40,8,51979,הֶ,,he,
Exodus,40,8,51980,חָצֵֽר׃ ,,ḥāṣˈēr, . 
Exodus,40,18,52142,אֶת־,,ʔeṯ-,
Exodus,40,18,52143,אֲדָנָ֔יו ,,ʔᵃḏānˈāʸw, 
Exodus,40,18,52150,אֶת־,,ʔeṯ-,
Exodus,40,18,52151,בְּרִיחָ֑יו ,,bᵊrîḥˈāʸw, 
Exodus,40,33,52419,אֶת־,,ʔeṯ-,
Exodus,40,33,52420,מָסַ֖ךְ ,,māsˌaḵ, 
Exodus,40,33,52421,שַׁ֣עַר ,,šˈaʕar, 
Exodus,40,33,52422,הֶ,,he,
Exodus,40,33,52423,חָצֵ֑ר ,,ḥāṣˈēr, 
Leviticus,25,19,67493,פִּרְיָ֔הּ ,,piryˈāh, 
Leviticus,25,37,67841,אָכְלֶֽךָ׃ ,,ʔoḵlˈeḵā, . 
Leviticus,26,4,68193,גִשְׁמֵיכֶ֖ם ,,ḡišmêḵˌem, 
Leviticus,26,4,68200,יְבוּלָ֔הּ ,,yᵊvûlˈāh, 
Leviticus,26,4,68206,פִּרְיֹֽו׃ ,,piryˈô, . 
Leviticus,26,20,68479,אֶת־,,ʔeṯ-,
Leviticus,26,20,68480,יְבוּלָ֔הּ ,,yᵊvûlˈāh, 
Leviticus,26,20,68487,פִּרְיֹֽו׃ ,,piryˈô, . 
Leviticus,27,23,69401,אֶת־,,ʔeṯ-,
Leviticus,27,23,69402,הָ,,hā,
Leviticus,27,23,69403,עֶרְכְּךָ֙ ,,ʕerkᵊḵˌā, 
Numeri,3,48,71704,הַ,,ha,
Numeri,3,48,71705,כֶּ֔סֶף ,,kkˈesef, 
Numeri,3,48,71711,פְּדוּיֵ֕י ,,pᵊḏûyˈê, 
Numeri,5,21,73174,אֶת־,,ʔeṯ-,
Numeri,5,21,73175,יְרֵכֵךְ֙ ,,yᵊrēḵēḵ, 
Numeri,14,1,78421,אֶת־,,ʔeṯ-,
Numeri,14,1,78422,קֹולָ֑ם ,,qôlˈām, 
Numeri,14,4,78494,רֹ֖אשׁ ,,rˌōš, 
Numeri,17,12,81003,אֶֽת־,,ʔˈeṯ-,
Numeri,17,12,81004,הַ,,ha,
Numeri,17,12,81005,קְּטֹ֔רֶת ,,qqᵊṭˈōreṯ, 
Numeri,20,8,82694,מֵימָ֑יו ,,mêmˈāʸw, 
Numeri,20,19,82939,מִכְרָ֑ם ,,miḵrˈām, 
Numeri,20,21,82966,אֶת־,,ʔeṯ-,
Numeri,20,21,82967,יִשְׂרָאֵ֔ל ,,yiśrāʔˈēl, 
Numeri,21,3,83178,אֶת־,,ʔeṯ-,
Numeri,21,3,83179,הַֽ,,hˈa,
Numeri,21,3,83180,כְּנַעֲנִ֔י ,,kkᵊnaʕᵃnˈî, 
Numeri,21,23,83553,אֶת־,,ʔeṯ-,
Numeri,21,23,83554,יִשְׂרָאֵל֮ ,,yiśrāʔēl, 
Numeri,35,14,92084,אֵ֣ת׀ ,,ʔˈēṯ, 
Numeri,35,14,92085,שְׁלֹ֣שׁ ,,šᵊlˈōš, 
Numeri,35,14,92086,הֶ,,he,
Numeri,35,14,92087,עָרִ֗ים ,,ʕārˈîm, 
Numeri,35,14,92095,אֵת֙ ,,ʔˌēṯ, 
Numeri,35,14,92096,שְׁלֹ֣שׁ ,,šᵊlˈōš, 
Numeri,35,14,92097,הֶֽ,,hˈe,
Numeri,35,14,92098,עָרִ֔ים ,,ʕārˈîm, 
Deuteronomium,11,14,99896,מְטַֽר־,,mᵊṭˈar-,
Deuteronomium,11,14,99897,אַרְצְכֶ֛ם ,,ʔarṣᵊḵˈem, 
Deuteronomium,11,14,99900,יֹורֶ֣ה ,,yôrˈeh, 
Deuteronomium,11,14,99901,וּ,,û,
Deuteronomium,11,14,99902,מַלְקֹ֑ושׁ ,,malqˈôš, 
Deuteronomium,11,17,99954,אֶת־,,ʔeṯ-,
Deuteronomium,11,17,99955,יְבוּלָ֑הּ ,,yᵊvûlˈāh, 
Deuteronomium,24,15,106637,שְׂכָרֹ֜ו ,,śᵊḵārˈô, 
Deuteronomium,28,7,108191,אֶת־,,ʔeṯ-,
Deuteronomium,28,7,108192,אֹיְבֶ֨יךָ֙ ,,ʔōyᵊvˈeʸḵā, 
Deuteronomium,28,12,108307,מְטַֽר־,,mᵊṭˈar-,
Deuteronomium,28,12,108308,אַרְצְךָ֙ ,,ʔarṣᵊḵˌā, 
Deuteronomium,28,67,109456,עֶ֔רֶב ,,ʕˈerev, 
Deuteronomium,28,67,109464,בֹּ֑קֶר ,,bˈōqer, 
Josua,6,24,115975,רַ֣ק׀ ,,rˈaq, 
Josua,6,24,115976,הַ,,ha,
Josua,6,24,115977,כֶּ֣סֶף ,,kkˈesef, 
Josua,6,24,115978,וְ,,wᵊ,
Josua,6,24,115979,הַ,,ha,
Josua,6,24,115980,זָּהָ֗ב ,,zzāhˈāv, 
Josua,6,24,115981,וּ,,û,
Josua,6,24,115982,כְלֵ֤י ,,ḵᵊlˈê, 
Josua,6,24,115983,הַ,,ha,
Josua,6,24,115984,נְּחֹ֨שֶׁת֙ ,,nnᵊḥˈōšeṯ, 
Josua,6,24,115985,וְ,,wᵊ,
Josua,6,24,115986,הַ,,ha,
Josua,6,24,115987,בַּרְזֶ֔ל ,,bbarzˈel, 
Josua,10,30,119083,גַּם־,,gam-,
Josua,10,30,119084,אֹותָ֜הּ ,,ʔôṯˈāh, 
Josua,10,30,119088,וְ,,wᵊ,
Josua,10,30,119089,אֶת־,,ʔeṯ-,
Josua,10,30,119090,מַלְכָּהּ֒ ,,malkˌāh, 
Josua,14,3,121043,נַחֲלַ֨ת ,,naḥᵃlˌaṯ, 
Josua,14,3,121044,שְׁנֵ֤י ,,šᵊnˈê, 
Josua,14,3,121045,הַ,,ha,
Josua,14,3,121046,מַּטֹּות֙ ,,mmaṭṭôṯ, 
Josua,14,3,121047,וַ,,wa,
Josua,14,3,121048,חֲצִ֣י ,,ḥᵃṣˈî, 
Josua,14,3,121049,הַ,,ha,
Josua,14,3,121050,מַּטֶּ֔ה ,,mmaṭṭˈeh, 
Josua,20,8,124326,אֶת־,,ʔeṯ-,
Josua,20,8,124327,בֶּ֧צֶר ,,bˈeṣer, 
Josua,20,8,124328,בַּ,,ba,
Josua,20,8,124329,,,,
Josua,20,8,124330,מִּדְבָּ֛ר ,,mmiḏbˈār, 
Josua,20,8,124331,בַּ,,ba,
Josua,20,8,124332,,,,
Josua,20,8,124333,מִּישֹׁ֖ר ,,mmîšˌōr, 
Josua,20,8,124334,מִ,,mi,
Josua,20,8,124335,מַּטֵּ֣ה ,,mmaṭṭˈē, 
Josua,20,8,124336,רְאוּבֵ֑ן ,,rᵊʔûvˈēn, 
Judices,3,28,129320,אִ֖ישׁ ,,ʔˌîš, 
Judices,5,25,130308,חָלָ֣ב ,,ḥālˈāv, 
Judices,7,16,131855,שֹׁופָרֹ֤ות ,,šôfārˈôṯ, 
Judices,7,16,131859,וְ,,wᵊ,
Judices,7,16,131860,כַדִּ֣ים ,,ḵaddˈîm, 
Judices,7,16,131861,רֵקִ֔ים ,,rēqˈîm, 
Judices,20,13,140143,אֶת־,,ʔeṯ-,
Judices,20,13,140144,הָ,,hā,
Judices,20,13,140145,אֲנָשִׁ֨ים ,,ʔᵃnāšˌîm, 
Judices,20,13,140146,בְּנֵֽי־,,bᵊnˈê-,
Judices,20,13,140147,בְלִיַּ֜עַל ,,vᵊliyyˈaʕal, 
Samuel_I,1,17,141873,אֶת־,,ʔeṯ-,
Samuel_I,1,17,141874,שֵׁ֣לָתֵ֔ךְ ,,šˈēlāṯˈēḵ, 
Samuel_I,2,15,142374,בָשָׂ֔ר ,,vāśˈār, 
Samuel_I,9,23,146077,אֶת־,,ʔeṯ-,
Samuel_I,9,23,146078,הַ,,ha,
Samuel_I,9,23,146079,מָּנָ֔ה ,,mmānˈā, 
Samuel_I,11,12,147137,הָ,,hā,
Samuel_I,11,12,147138,אֲנָשִׁ֖ים ,,ʔᵃnāšˌîm, 
Samuel_I,12,17,147598,קֹלֹ֖ות ,,qōlˌôṯ, 
Samuel_I,12,17,147599,וּ,,û,
Samuel_I,12,17,147600,מָטָ֑ר ,,māṭˈār, 
Samuel_I,12,18,147625,קֹלֹ֥ת ,,qōlˌōṯ, 
Samuel_I,12,18,147626,וּ,,û,
Samuel_I,12,18,147627,מָטָ֖ר ,,māṭˌār, 
Samuel_II,3,14,161980,אֶת־,,ʔeṯ-,
Samuel_II,3,14,161981,אִשְׁתִּי֙ ,,ʔištˌî, 
Samuel_II,3,14,161982,אֶת־,,ʔeṯ-,
Samuel_II,3,14,161983,מִיכַ֔ל ,,mîḵˈal, 
Samuel_II,14,7,168157,אֶת־,,ʔeṯ-,
Samuel_II,14,7,168158,מַכֵּ֣ה ,,makkˈē, 
Samuel_II,14,7,168159,אָחִ֗יו ,,ʔāḥˈiʸw, 
Samuel_II,20,21,173599,אֹתֹ֣ו ,,ʔōṯˈô, 
Samuel_II,21,10,173986,עֹ֨וף ,,ʕˌôf, 
Samuel_II,21,10,173987,הַ,,ha,
Samuel_II,21,10,173988,שָּׁמַ֜יִם ,,ššāmˈayim, 
Samuel_II,21,10,173993,וְ,,wᵊ,
Samuel_II,21,10,173994,אֶת־,,ʔeṯ-,
Samuel_II,21,10,173995,חַיַּ֥ת ,,ḥayyˌaṯ, 
Samuel_II,21,10,173996,הַ,,ha,
Samuel_II,21,10,173997,שָּׂדֶ֖ה ,,śśāḏˌeh, 
Samuel_II,22,14,174447,קֹולֹֽו׃ ,,qôlˈô, . 
Reges_I,5,23,179880,לֶ֥חֶם ,,lˌeḥem, 
Reges_I,5,23,179881,בֵּיתִֽי׃ ,,bêṯˈî, . 
Reges_I,7,39,181726,אֶת־,,ʔeṯ-,
Reges_I,7,39,181727,הַ,,ha,
Reges_I,7,39,181728,מְּכֹנֹ֔ות ,,mmᵊḵōnˈôṯ, 
Reges_I,13,3,186838,מֹופֵת֙ ,,môfˌēṯ, 
Reges_I,14,16,188034,אֶת־,,ʔeṯ-,
Reges_I,14,16,188035,יִשְׂרָאֵ֑ל ,,yiśrāʔˈēl, 
Reges_I,21,22,193489,אֶת־,,ʔeṯ-,
Reges_I,21,22,193490,בֵּיתְךָ֗ ,,bêṯᵊḵˈā, 
Reges_II,6,28,198750,אֶת־,,ʔeṯ-,
Reges_II,6,28,198751,בְּנֵךְ֙ ,,bᵊnēḵ, 
Reges_II,6,29,198776,אֶת־,,ʔeṯ-,
Reges_II,6,29,198777,בְּנֵךְ֙ ,,bᵊnēḵ, 
Reges_II,10,15,201512,אֶת־,,ʔeṯ-,
Reges_II,10,15,201513,יָדֶ֑ךָ ,,yāḏˈeḵā, 
Reges_II,10,15,201516,יָדֹ֔ו ,,yāḏˈô, 
Reges_II,18,15,206834,אֶת־,,ʔeṯ-,
Reges_II,18,15,206835,כָּל־,,kol-,
Reges_II,18,15,206836,הַ,,ha,
Reges_II,18,15,206837,כֶּ֖סֶף ,,kkˌesef, 
Jesaia,30,23,222216,מְטַ֨ר ,,mᵊṭˌar, 
Jesaia,30,23,222217,זַרְעֲךָ֜ ,,zarʕᵃḵˈā, 
Jesaia,30,23,222223,וְ,,wᵊ,
Jesaia,30,23,222224,לֶ֨חֶם֙ ,,lˈeḥem, 
Jesaia,30,23,222225,תְּבוּאַ֣ת ,,tᵊvûʔˈaṯ, 
Jesaia,30,23,222226,הָֽ,,hˈā,
Jesaia,30,23,222227,אֲדָמָ֔ה ,,ʔᵃḏāmˈā, 
Jesaia,36,8,223930,רֹכְבִ֥ים ,,rōḵᵊvˌîm, 
Jesaia,36,8,223931,עֲלֵיהֶֽם׃ ,,ʕᵃlêhˈem, . 
Jesaia,41,19,226354,אֶ֣רֶז ,,ʔˈerez, 
Jesaia,41,19,226355,שִׁטָּ֔ה ,,šiṭṭˈā, 
Jesaia,41,19,226356,וַ,,wa,
Jesaia,41,19,226357,הֲדַ֖ס ,,hᵃḏˌas, 
Jesaia,41,19,226358,וְ,,wᵊ,
Jesaia,41,19,226359,עֵ֣ץ ,,ʕˈēṣ, 
Jesaia,41,19,226360,שָׁ֑מֶן ,,šˈāmen, 
Jesaia,41,27,226501,מְבַשֵּׂ֥ר ,,mᵊvaśśˌēr, 
Jesaia,43,4,227004,אָדָם֙ ,,ʔāḏˌām, 
Jesaia,43,9,227082,עֵֽדֵיהֶם֙ ,,ʕˈēḏêhem, 
Jesaia,43,20,227249,מַ֗יִם ,,mˈayim, 
Jesaia,61,8,233160,פְעֻלָּתָם֙ ,,fᵊʕullāṯˌām, 
Jeremia,2,15,235616,קֹולָ֑ם ,,qôlˈām, 
Jeremia,14,22,242150,רְבִבִ֑ים ,,rᵊvivˈîm, 
Jeremia,20,5,244642,אֶת־,,ʔeṯ-,
Jeremia,20,5,244643,כָּל־,,kol-,
Jeremia,20,5,244644,חֹ֨סֶן֙ ,,ḥˈōsen, 
Jeremia,20,5,244645,הָ,,hā,
Jeremia,20,5,244646,עִ֣יר ,,ʕˈîr, 
Jeremia,20,5,244647,הַ,,ha,
Jeremia,20,5,244648,זֹּ֔את ,,zzˈōṯ, 
Jeremia,20,5,244649,וְ,,wᵊ,
Jeremia,20,5,244650,אֶת־,,ʔeṯ-,
Jeremia,20,5,244651,כָּל־,,kol-,
Jeremia,20,5,244652,יְגִיעָ֖הּ ,,yᵊḡîʕˌāh, 
Jeremia,20,5,244653,וְ,,wᵊ,
Jeremia,20,5,244654,אֶת־,,ʔeṯ-,
Jeremia,20,5,244655,כָּל־,,kol-,
Jeremia,20,5,244656,יְקָרָ֑הּ ,,yᵊqārˈāh, 
Jeremia,22,20,245721,קֹולֵ֑ךְ ,,qôlˈēḵ, 
Jeremia,24,8,246916,אֶת־,,ʔeṯ-,
Jeremia,24,8,246917,צִדְקִיָּ֨הוּ ,,ṣiḏqiyyˌāhû, 
Jeremia,24,8,246918,מֶֽלֶךְ־,,mˈeleḵ-,
Jeremia,24,8,246919,יְהוּדָ֤ה ,,yᵊhûḏˈā, 
Jeremia,24,8,246920,וְ,,wᵊ,
Jeremia,24,8,246921,אֶת־,,ʔeṯ-,
Jeremia,24,8,246922,שָׂרָיו֙ ,,śārāʸw, 
Jeremia,24,8,246923,וְ,,wᵊ,
Jeremia,24,8,246924,אֵ֣ת׀ ,,ʔˈēṯ, 
Jeremia,24,8,246925,שְׁאֵרִ֣ית ,,šᵊʔērˈîṯ, 
Jeremia,24,8,246926,יְרוּשָׁלִַ֗ם ,,yᵊrûšālˈaim, 
Jeremia,24,8,246934,וְ,,wᵊ,
Jeremia,24,8,246935,הַ,,ha,
Jeremia,24,8,246936,יֹּשְׁבִ֖ים ,,yyōšᵊvˌîm, 
Jeremia,24,8,246937,בְּ,,bᵊ,
Jeremia,24,8,246938,אֶ֥רֶץ ,,ʔˌereṣ, 
Jeremia,24,8,246939,מִצְרָֽיִם׃ ,,miṣrˈāyim, . 
Jeremia,25,30,247680,קֹולֹ֔ו ,,qôlˈô, 
Jeremia,37,4,255179,אֹתֹ֖ו ,,ʔōṯˌô, 
Jeremia,48,34,260879,קֹולָ֔ם ,,qôlˈām, 
Jeremia,50,15,262131,יָדָ֔הּ ,,yāḏˈāh, 
Ezechiel,3,8,265656,אֶת־,,ʔeṯ-,
Ezechiel,3,8,265657,פָּנֶ֛יךָ ,,pānˈeʸḵā, 
Ezechiel,15,6,270986,אֶת־,,ʔeṯ-,
Ezechiel,15,6,270987,יֹשְׁבֵ֖י ,,yōšᵊvˌê, 
Ezechiel,15,6,270988,יְרוּשָׁלִָֽם׃ ,,yᵊrûšālˈāim, . 
Ezechiel,16,34,271617,אֶתְנָ֗ן ,,ʔeṯnˈān, 
Ezechiel,16,41,271761,גַם־,,ḡam-,
Ezechiel,16,41,271762,אֶתְנַ֖ן ,,ʔeṯnˌan, 
Ezechiel,17,18,272545,יָדֹ֛ו ,,yāḏˈô, 
Ezechiel,20,28,274146,כַּ֣עַס ,,kˈaʕas, 
Ezechiel,20,28,274147,קָרְבָּנָ֔ם ,,qorbānˈām, 
Ezechiel,21,16,274781,אֹתָ֛הּ ,,ʔōṯˈāh, 
Ezechiel,27,10,277970,הֲדָרֵֽךְ׃ ,,hᵃḏārˈēḵ, . 
Ezechiel,30,13,279522,יִרְאָ֖ה ,,yirʔˌā, 
Ezechiel,30,21,279653,רְפֻאֹ֜ות ,,rᵊfuʔˈôṯ, 
Ezechiel,34,27,282068,אֶת־,,ʔeṯ-,
Ezechiel,34,27,282069,פִּרְיֹ֗ו ,,piryˈô, 
Ezechiel,34,27,282074,יְבוּלָ֔הּ ,,yᵊvûlˈāh, 
Ezechiel,36,8,282623,עַנְפְּכֶ֣ם ,,ʕanpᵊḵˈem, 
Ezechiel,47,23,290191,נַחֲלָתֹ֔ו ,,naḥᵃlāṯˈô, 
Hosea,9,14,293006,מַה־,,mah-,
Joel,2,11,294543,קֹולֹו֙ ,,qôlˌô, 
Joel,2,22,294792,חֵילָֽם׃ ,,ḥêlˈām, . 
Joel,4,16,295271,קֹולֹ֔ו ,,qôlˈô, 
Amos,1,2,295424,קֹולֹ֑ו ,,qôlˈô, 
Amos,3,4,296016,קֹולֹו֙ ,,qôlˌô, 
Jona,1,3,298601,שְׂכָרָ֜הּ ,,śᵊḵārˈāh, 
Habakuk,3,10,302932,קֹולֹ֔ו ,,qôlˈô, 
Zephania,3,5,303809,מִשְׁפָּטֹ֨ו ,,mišpāṭˌô, 
Sacharia,7,11,306896,כָתֵ֖ף ,,ḵāṯˌēf, 
Sacharia,7,11,306897,סֹרָ֑רֶת ,,sōrˈāreṯ, 
Sacharia,8,12,307216,פִּרְיָהּ֙ ,,piryˌāh, 
Sacharia,8,12,307221,אֶת־,,ʔeṯ-,
Sacharia,8,12,307222,יְבוּלָ֔הּ ,,yᵊvûlˈāh, 
Sacharia,8,12,307227,טַלָּ֑ם ,,ṭallˈām, 
Psalmi,1,3,310693,פִּרְיֹ֨ו׀ ,,piryˌô, 
Psalmi,15,5,312355,כַּסְפֹּ֤ו׀ ,,kaspˈô, 
Psalmi,16,10,312472,חֲ֝סִידְךָ֗ ,,ˈḥᵃsîḏᵊḵˈā, 
Psalmi,18,14,312810,קֹלֹ֑ו ,,qōlˈô, 
Psalmi,18,33,312998,דַּרְכִּֽי׃ ,,darkˈî, . 
Psalmi,61,6,320424,יְ֝רֻשַּׁ֗ת ,,ˈyruššˈaṯ, 
Psalmi,61,6,320425,יִרְאֵ֥י ,,yirʔˌê, 
Psalmi,61,6,320426,שְׁמֶֽךָ׃ ,,šᵊmˈeḵā, . 
Psalmi,67,7,321212,יְבוּלָ֑הּ ,,yᵊvûlˈāh, 
Psalmi,68,12,321354,אֹ֑מֶר ,,ʔˈōmer, 
Psalmi,69,22,321854,רֹ֑אשׁ ,,rˈōš, 
Psalmi,77,18,323419,קֹ֖ול ,,qˌôl, 
Psalmi,81,3,324611,תֹ֑ף ,,ṯˈōf, 
Psalmi,84,12,325132,חֵ֣ן ,,ḥˈēn, 
Psalmi,84,12,325133,וְ֭,,ˈw,
Psalmi,84,12,325134,כָבֹוד ,,ḵāvôḏ, 
Psalmi,85,13,325261,הַ,,ha,
Psalmi,85,13,325262,טֹּ֑וב ,,ṭṭˈôv, 
Psalmi,85,13,325266,יְבוּלָֽהּ׃ ,,yᵊvûlˈāh, . 
Psalmi,104,12,328343,קֹֽול׃ ,,qˈôl, . 
Psalmi,104,27,328499,אָכְלָ֣ם ,,ʔoḵlˈām, 
Psalmi,140,9,334657,מַאֲוַיֵּ֣י ,,maʔᵃwayyˈê, 
Psalmi,140,9,334658,רָשָׁ֑ע ,,rāšˈāʕ, 
Psalmi,148,6,335793,חָק־,,ḥoq-,
Iob,2,4,336627,כֹל֙ ,,ḵˌōl, 
Iob,6,8,337646,תִקְוָתִ֗י ,,ṯiqwāṯˈî, 
Iob,31,30,343696,חִכִּ֑י ,,ḥikkˈî, 
Iob,36,6,344929,מִשְׁפַּ֖ט ,,mišpˌaṭ, 
Iob,36,6,344930,עֲנִיִּ֣ים ,,ʕᵃniyyˈîm, 
Iob,36,31,345176,אֹ֥כֶל ,,ʔˌōḵel, 
Iob,37,10,345294,קָ֑רַח ,,qˈāraḥ, 
Proverbia,1,20,347112,קֹולָֽהּ׃ ,,qôlˈāh, . 
Proverbia,2,6,347294,חָכְמָ֑ה ,,ḥoḵmˈā, 
Proverbia,6,31,348544,אֶת־,,ʔeṯ-,
Proverbia,6,31,348545,כָּל־,,kol-,
Proverbia,6,31,348546,הֹ֖ון ,,hˌôn, 
Proverbia,6,31,348547,בֵּיתֹ֣ו ,,bêṯˈô, 
Proverbia,8,1,348852,קֹולָֽהּ׃ ,,qôlˈāh, . 
Proverbia,10,10,349420,עַצָּ֑בֶת ,,ʕaṣṣˈāveṯ, 
Proverbia,10,24,349548,תַאֲוַ֖ת ,,ṯaʔᵃwˌaṯ, 
Proverbia,10,24,349549,צַדִּיקִ֣ים ,,ṣaddîqˈîm, 
Proverbia,13,10,350250,מַצָּ֑ה ,,maṣṣˈā, 
Proverbia,13,15,350295,חֵ֑ן ,,ḥˈēn, 
Proverbia,23,31,353312,עֵינֹ֑ו ,,ʕênˈô, 
Proverbia,29,15,354999,חָכְמָ֑ה ,,ḥoḵmˈā, 
Proverbia,29,25,355090,מֹוקֵ֑שׁ ,,môqˈēš, 
Ruth,4,11,357395,אֶֽת־,,ʔˈeṯ-,
Ruth,4,11,357396,הָ,,hā,
Ruth,4,11,357397,אִשָּׁ֜ה ,,ʔiššˈā, 
Canticum,1,12,357747,רֵיחֹֽו׃ ,,rêḥˈô, . 
Canticum,2,13,357955,רֵ֑יחַ ,,rˈêₐḥ, 
Canticum,7,14,359037,רֵ֗יחַ ,,rˈêₐḥ, 
Ecclesiastes,1,13,359461,אֶת־,,ʔeṯ-,
Ecclesiastes,1,13,359462,לִבִּ֗י ,,libbˈî, 
Ecclesiastes,1,17,359548,לִבִּי֙ ,,libbˌî, 
Ecclesiastes,5,5,360946,אֶת־,,ʔeṯ-,
Ecclesiastes,5,5,360947,פִּ֨יךָ֙ ,,pˈîḵā, 
Ecclesiastes,8,16,362226,אֶת־,,ʔeṯ-,
Ecclesiastes,8,16,362227,לִבִּי֙ ,,libbˌî, 
Threni,2,7,364106,קֹ֛ול ,,qˈôl, 
Esther,2,3,366095,תַּמְרוּקֵיהֶֽן׃ ,,tamrûqêhˈen, . 
Esther,2,18,366538,מַשְׂאֵ֖ת ,,maśʔˌēṯ, 
Esther,5,8,367731,אֶת־,,ʔeṯ-,
Esther,5,8,367732,שְׁאֵ֣לָתִ֔י ,,šᵊʔˈēlāṯˈî, 
Daniel,10,12,376708,אֶֽת־,,ʔˈeṯ-,
Daniel,10,12,376709,לִבְּךָ֛ ,,libbᵊḵˈā, 
Daniel,11,31,377581,הַ,,ha,
Daniel,11,31,377582,שִּׁקּ֥וּץ ,,ššiqqˌûṣ, 
Daniel,12,11,378111,שִׁקּ֣וּץ ,,šiqqˈûṣ, 
Daniel,12,11,378112,שֹׁמֵ֑ם ,,šōmˈēm, 
